<https://hqdmtop.github.io/hqdm#class_of_abstract_objectenumerated_class>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2000/01/rdf-schema#Class>
<https://hqdmtop.github.io/hqdm#class_of_activity>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2000/01/rdf-schema#Class>
<https://hqdmtop.github.io/hqdm#class_of_activity>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_individual>
<https://hqdmtop.github.io/hqdm#class_of_activity>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_state_of_activity>
<https://hqdmtop.github.io/hqdm#class_of_agree_contract>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2000/01/rdf-schema#Class>
<https://hqdmtop.github.io/hqdm#class_of_agree_contract>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_reaching_agreement>
<https://hqdmtop.github.io/hqdm#class_of_agree_contract_part_of_by_class>	<http://www.w3.org/2000/01/rdf-schema#domain>	<https://hqdmtop.github.io/hqdm#class_of_agree_contract>
<https://hqdmtop.github.io/hqdm#class_of_agree_contract_part_of_by_class>	<http://www.w3.org/2000/01/rdf-schema#range>	<https://hqdmtop.github.io/hqdm#class_of_contract_process>
<https://hqdmtop.github.io/hqdm#class_of_agreement_execution>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2000/01/rdf-schema#Class>
<https://hqdmtop.github.io/hqdm#class_of_agreement_execution>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_socially_constructed_activity>
<https://hqdmtop.github.io/hqdm#class_of_agreement_execution_part_of_by_class>	<http://www.w3.org/2000/01/rdf-schema#domain>	<https://hqdmtop.github.io/hqdm#class_of_agreement_execution>
<https://hqdmtop.github.io/hqdm#class_of_agreement_execution_part_of_by_class>	<http://www.w3.org/2000/01/rdf-schema#range>	<https://hqdmtop.github.io/hqdm#class_of_agreement_process>
<https://hqdmtop.github.io/hqdm#class_of_agreement_process>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2000/01/rdf-schema#Class>
<https://hqdmtop.github.io/hqdm#class_of_agreement_process>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_socially_constructed_activity>
<https://hqdmtop.github.io/hqdm#class_of_amount_of_money>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2000/01/rdf-schema#Class>
<https://hqdmtop.github.io/hqdm#class_of_amount_of_money>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_physical_object>
<https://hqdmtop.github.io/hqdm#class_of_amount_of_money>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_socially_constructed_object>
<https://hqdmtop.github.io/hqdm#class_of_amount_of_money>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_state_of_amount_of_money>
<https://hqdmtop.github.io/hqdm#class_of_association>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2000/01/rdf-schema#Class>
<https://hqdmtop.github.io/hqdm#class_of_association>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_individual>
<https://hqdmtop.github.io/hqdm#class_of_association>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_state_of_association>
<https://hqdmtop.github.io/hqdm#class_of_biological_object>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2000/01/rdf-schema#Class>
<https://hqdmtop.github.io/hqdm#class_of_biological_object>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_physical_object>
<https://hqdmtop.github.io/hqdm#class_of_biological_object>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_state_of_biological_object>
<https://hqdmtop.github.io/hqdm#class_of_biological_system>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2000/01/rdf-schema#Class>
<https://hqdmtop.github.io/hqdm#class_of_biological_system>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_ordinary_biological_object>
<https://hqdmtop.github.io/hqdm#class_of_biological_system>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_state_of_biological_system>
<https://hqdmtop.github.io/hqdm#class_of_biological_system>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_system>
<https://hqdmtop.github.io/hqdm#class_of_biological_system_component>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2000/01/rdf-schema#Class>
<https://hqdmtop.github.io/hqdm#class_of_biological_system_component>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_biological_object>
<https://hqdmtop.github.io/hqdm#class_of_biological_system_component>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_state_of_biological_system_component>
<https://hqdmtop.github.io/hqdm#class_of_biological_system_component>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_system_component>
<https://hqdmtop.github.io/hqdm#class_of_class>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2000/01/rdf-schema#Class>
<https://hqdmtop.github.io/hqdm#class_of_class>	<http://www.w3.org/2000/01/rdf-schema#subClassOf>	<https://hqdmtop.github.io/hqdm#class_of_abstract_object>
<https://hqdmtop.github.io/hqdm#class_of_class_of_spatio_temporal_extent>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2000/01/rdf-schema#Class>
